cat,word/character,pronunciation,definition,code,alt
1458,阻止,zǔ,阻止 zǔzhǐ prevent,t,
1458,电阻,zǔ, diànzǔ resistance,s,
1458,电阻,zǔ,电阻 diànzǔ resistance,t,
1459,陷,xiàn,"pit, trap",s,
1459,陷,xiàn,"pit, trap",t,
1459,陷,xiàn,cave in,s,
1459,陷,xiàn,cave in,t,
1459,陷入,xiàn, sink/fall into,s,
1459,陷入,xiàn,陷入 sink/fall into,t,
1460,甲,jiǎ,helmet,s,
1460,甲,jiǎ,helmet,t,
1460,指甲,jiǎ, zhījia fingernail,s,
1460,指甲,jiǎ,指甲 zhījia fingernail,t,
1460,甲虫 beetle{Compare with 申 shēn explain and 由,jiǎ, yóu from},s,
1460,甲虫 beetle{Compare with 申 shēn explain and 由,jiǎ,甲虫 beetle{Compare with 申 shēn explain and 由 yóu from},t,
1461,郑,zhèng,<family name>,s,
1461,鄭,zhèng,<family name>,t,
1461,郑重,zhèng," zhèngzhòng serious, solemn",s,
1461,郑重,zhèng,"郑重 zhèngzhòng serious, solemn",t,
1462,鸣,míng,"cry of birds, animals, insects",s,
1462,鳴,míng,"cry of birds, animals, insects",t,
1462,鸣,míng,"ring, sound",s,
1462,鳴,míng,"ring, sound",t,
1462,鸣,míng,express,s,
1462,鳴,míng,express,t,
1463,倘,tǎng,"(=倘若 tǎngruò) if, supposing",s,
1463,倘,tǎng,"(=倘若 tǎngruò) if, supposing",t,
1464,剩,shèng,"be left over, remain, (=剩余 shèngyú) surplus, left over, remain",s,
1464,剩,shèng,"be left over, remain, (=剩余 shèngyú) surplus, left over, remain",t,
1465,颗,kē,"grain, small round object, <classifier for small round things>",s,
1465,顆,kē,"grain, small round object, <classifier for small round things>",t,
1465,一颗珠子,kē, yì kē zhūzi one pearl,s,
1465,一颗珠子,kē,一颗珠子 yì kē zhūzi one pearl,t,
1466,拖,tuō,"pull, drag",s,
1466,拖,tuō,"pull, drag",t,
1466,拖,tuō,procrastinate,s,
1466,拖,tuō,procrastinate,t,
1467,舒,shū,stretch,s,
1467,舒,shū,stretch,t,
1467,舒服,shū, shūfu comfortable,s,
1467,舒服,shū,舒服 shūfu comfortable,t,
1467,舒畅,shū, shūchàng carefree,s,
1467,舒畅,shū,舒畅 shūchàng carefree,t,
1468,惠,huì,"恩惠 ēnhuì favor, kindness",s,
1468,惠,huì,"恩惠 ēnhuì favor, kindness",t,
1468,贤惠 xiánhuì virtuous (女,huì,),s,
1468,贤惠 xiánhuì virtuous (女,huì,贤惠 xiánhuì virtuous (女),t,
1469,昏,hūn,"dusk, dark, to faint",s,
1469,昏,hūn,"dusk, dark, to faint",t,
1470,振,zhèn,"shake, stimulate",s,
1470,振,zhèn,"shake, stimulate",t,
1470,振动,zhèn, vibration,s,
1470,振动,zhèn,振动 vibration,t,
1470,振奋,zhèn, inspire,s,
1470,振奋,zhèn,振奋 inspire,t,
1471,戒,jiè,forbid,s,
1471,戒,jiè,forbid,t,
1471,戒严,jiè, jièyán enforce martial law,s,
1471,戒严,jiè,戒严 jièyán enforce martial law,t,
1471,戒指,jiè, jièzhi ring,s,
1471,戒指,jiè,戒指 jièzhi ring,t,
1472,丧,sàng,丧失 forfeit,s,
1472,喪,sàng,丧失 forfeit,t,
1472,丧事,sāng, funeral arrangements,s,
1472,丧事,sāng,丧事 funeral arrangements,t,
1473,焦,jiāo,burnt,s,
1473,焦,jiāo,burnt,t,
1473,焦炭,jiāo,) coke,s,
1473,焦炭,jiāo,(焦炭) coke,t,
1473,焦急,jiāo, jiāojí anxious,s,
1473,焦急,jiāo,焦急 jiāojí anxious,t,
1473,焦点,jiāo, focus,s,
1473,焦点,jiāo,焦点 focus,t,
1474,爬,pá,"crawl, climb",s,
1474,爬,pá,"crawl, climb",t,
1474,矮爬爬,pā," ǎipāpā squat, short",s,
1474,矮爬爬,pā,"矮爬爬 ǎipāpā squat, short",t,
1475,凌,líng,insult,s,
1475,凌,líng,insult,t,
1475,凌,líng,encroach,s,
1475,凌,líng,encroach,t,
1475,凌,líng,draw near,s,
1475,凌,líng,draw near,t,
1475,凌晨,líng, língchén before dawn,s,
1475,凌晨,líng,凌晨 língchén before dawn,t,
1476,慧,huì,智慧 zhìhuì wisdom,s,
1476,慧,huì,智慧 zhìhuì wisdom,t,
1477,偶,ǒu,"(偶然 ǒurán) by chance, even number{Compare with 奇 jī odd}",s,
1477,偶,ǒu,"(偶然 ǒurán) by chance, even number{Compare with 奇 jī odd}",t,
1478,晃,huàng,"(摇晃 yáohuang) shake, sway",s,
1478,晃,huàng,"(摇晃 yáohuang) shake, sway",t,
1478,晃,huǎng,dazzle,s,
1478,晃,huǎng,dazzle,t,
1479,桃,táo,(桃子) peach,s,
1479,桃,táo,(桃子) peach,t,
1479,桃花,táo, peach blossom,s,
1479,桃花,táo,桃花 peach blossom,t,
1479,樱桃,táo, yīngtáo cherry,s,
1479,樱桃,táo,樱桃 yīngtáo cherry,t,
1480,赤,chì,"red, bare",s,
1480,赤,chì,"red, bare",t,
1480,赤道,chì, chìdào equator,s,
1480,赤道,chì,赤道 chìdào equator,t,
1480,赤脚,chì, chìjiǎo barefoot,s,
1480,赤脚,chì,赤脚 chìjiǎo barefoot,t,
1481,烂,làn,messy,s,
1481,爛,làn,messy,t,
1481,灿烂,làn, cànlàn splendid,s,
1481,灿烂,làn,灿烂 cànlàn splendid,t,
1482,骗,piàn,(欺骗) deceive,s,
1482,騙,piàn,(欺骗) deceive,t,
1482,骗,piàn,"cheat, swindle",s,
1482,騙,piàn,"cheat, swindle",t,
1482,骗局,piàn, hoax,s,
1482,骗局,piàn,骗局 hoax,t,
1482,骗子,piàn, swindler,s,
1482,骗子,piàn,骗子 swindler,t,
1483,措,cuò,arrange,s,
1483,措,cuò,arrange,t,
1483,措施,cuò," cuòshī measure, step",s,
1483,措施,cuò,"措施 cuòshī measure, step",t,
1484,页,yè,page,s,
1484,頁,yè,page,t,
1485,凶,xiōng,terrible,s,
1485,凶,xiōng,terrible,t,
1485,凶恶,xiōng, xiōng'è fiendish,s,
1485,凶恶,xiōng,凶恶 xiōng'è fiendish,t,
1485,凶猛,xiōng, xiōngměng ferocious,s,
1485,凶猛,xiōng,凶猛 xiōngměng ferocious,t,
1486,泰,tài,"peace, quiet",s,
1486,泰,tài,"peace, quiet",t,
1486,泰国,tài, Thailand,s,
1486,泰国,tài,泰国 Thailand,t,
1486,泰山,tài," Tàishān Mount Tai, something of great importance",s,
1486,泰山,tài,"泰山 Tàishān Mount Tai, something of great importance",t,
1487,尸,shī,"corpse, 尸体 shītǐ dead body",s,
1487,屍,shī,"corpse, 尸体 shītǐ dead body",t,
1488,坡,pō,"slope, hillside",s,
1488,坡,pō,"slope, hillside",t,
1488,坡度,pō," pōdù slope, gradient",s,
1488,坡度,pō,"坡度 pōdù slope, gradient",t,
1489,勒,lēi,tie or strap tightly,s,
1489,勒,lēi,tie or strap tightly,t,
1489,勒索,lè, lèsuǒ,s,
1489,勒索,lè,勒索 lèsuǒ,t,
1490,疗,liáo,"treat, cure",s,
1490,療,liáo,"treat, cure",t,
1490,疗法,liáo, therapy,s,
1490,疗法,liáo,疗法 therapy,t,
1491,塔,tǎ,"pagoda, tower",s,
1491,塔,tǎ,"pagoda, tower",t,
1491,泥圪塔,da,,s,
1491,泥圪塔,da,泥圪塔,t,
1491,树圪塔,da,,s,
1491,树圪塔,da,树圪塔,t,
1492,尘,chén,(灰尘 huīchén) dust,s,
1492,塵,chén,(灰尘 huīchén) dust,t,
1493,躺,tǎng,lie down,s,
1493,躺,tǎng,lie down,t,
1494,殊,shū,"特殊 tèshū special, particular",s,
1494,殊,shū,"特殊 tèshū special, particular",t,
1495,慰,wèi,"安慰 comfort, console",s,
1495,慰,wèi,"安慰 comfort, console",t,
1495,慰问,wèi, express sympathy for,s,
1495,慰问,wèi,慰问 express sympathy for,t,
1496,壇,tán,altar,t,
1496,坛,tán,"(F 壇) altar, raised plot of ground",s,
1496,坛,tán,"(F 壇) altar, raised plot of ground",t,
1496,罈,tán,jar,t,
1496,坛,tán,"(F 罈) jar, jug",s,
1496,坛,tán,"(F 罈) jar, jug",t,
1497,甘,gān,sweet,s,
1497,甘,gān,sweet,t,
1497,甘蔗,gān, gānzhe sugarcane,s,
1497,甘蔗,gān,甘蔗 gānzhe sugarcane,t,
1497,甘肃 Gānsù{Compare with 日,gān, rì sun},s,
1497,甘肃 Gānsù{Compare with 日,gān,甘肃 Gānsù{Compare with 日 rì sun},t,
1498,咬,yǎo,bite,s,
1498,咬,yǎo,bite,t,
1498,咬,yǎo,bark,s,
1498,咬,yǎo,bark,t,
1498,咬,yǎo,pronounce,s,
1498,咬,yǎo,pronounce,t,
1499,拒,jù,resist,s,
1499,拒,jù,resist,t,
1499,拒绝,jù, jùjué) refuse,s,
1499,拒绝,jù,(拒绝 jùjué) refuse,t,
1500,彪,biāo,young tiger,s,
1500,彪,biāo,young tiger,t,
1501,炸,zhà,"(爆炸 bàozhà) explode, blow up",s,
1501,炸,zhà,"(爆炸 bàozhà) explode, blow up",t,
1501,炸,zhá,deep fry,s,
1501,炸,zhá,deep fry,t,
1502,井,jǐng,"(water) well, <family name>",s,
1502,井,jǐng,"(water) well, <family name>",t,
1503,崇,chóng,"worship, high, sublime",s,
1503,崇,chóng,"worship, high, sublime",t,
1504,饮,yǐn,drink,s,
1504,飲,yǐn,drink,t,
1504,饮,yìn,give animals water to drink,s,
1504,飲,yìn,give animals water to drink,t,
1505,祝,zhù,express good wishes,s,
1505,祝,zhù,express good wishes,t,
1505,庆祝,zhù, qìngzhù celebrate,s,
1505,庆祝,zhù,庆祝 qìngzhù celebrate,t,
1505,祝贺,zhù, zhùhè congratulate,s,
1505,祝贺,zhù,祝贺 zhùhè congratulate,t,
1505,祝福,zhù, zhùfú invoke/give blessing,s,
1505,祝福,zhù,祝福 zhùfú invoke/give blessing,t,
1506,汪,wāng,"汪汪 wāngwāng tearful, bow-wow",s,
1506,汪,wāng,"汪汪 wāngwāng tearful, bow-wow",t,
1506,汪洋,wāng, boundless (ocean),s,
1506,汪洋,wāng,汪洋 boundless (ocean),t,
1507,牢,láo,"firm, durable",s,
1507,牢,láo,"firm, durable",t,
1507,牢房,láo, láofáng) prison,s,
1507,牢房,láo,(牢房 láofáng) prison,t,
1507,牢固,láo, láogù sturdy,s,
1507,牢固,láo,牢固 láogù sturdy,t,
1508,桂,guì,laurel (bay) tree,s,
1508,桂,guì,laurel (bay) tree,t,
1508,桂林,guì, Guìlín,s,
1508,桂林,guì,桂林 Guìlín,t,
1509,尾,wěi,(=尾巴 wěiba) tail,s,
1509,尾,wěi,(=尾巴 wěiba) tail,t,
1509,后尾,yǐ," hòuyǐ <colloquial> end, behind",s,
1509,后尾,yǐ,"后尾 hòuyǐ <colloquial> end, behind",t,
1510,漂,piāo,float,s,
1510,漂,piāo,float,t,
1510,漂亮,piào, paiòliang beautiful,s,
1510,漂亮,piào,漂亮 paiòliang beautiful,t,
1510,漂白,piǎo, piǎobái bleach,s,
1510,漂白,piǎo,漂白 piǎobái bleach,t,
1511,聊,liáo,"just, slightly",s,
1511,聊,liáo,"just, slightly",t,
1511,无聊,liáo," wúliáo bored, silly",s,
1511,无聊,liáo,"无聊 wúliáo bored, silly",t,
1511,聊天儿,liáo," liáotiānr chat, gossip",s,
1511,聊天儿,liáo,"聊天儿 liáotiānr chat, gossip",t,
1512,撒,sā,"cast, let go",s,
1512,撒,sā,"cast, let go",t,
1512,撒,sǎ,"scatter, sprinkle",s,
1512,撒,sǎ,"scatter, sprinkle",t,
1513,恰,qià,"(恰当 qiàdàng) appropriate, suitable",s,
1513,恰,qià,"(恰当 qiàdàng) appropriate, suitable",t,
1513,恰好,qià, qiàhǎo just right,s,
1513,恰好,qià,恰好 qiàhǎo just right,t,
1514,凝,níng,混凝土 hùnníngtǔ concrete,s,
1514,凝,níng,混凝土 hùnníngtǔ concrete,t,
1514,凝视,níng, níngshì stare,s,
1514,凝视,níng,凝视 níngshì stare,t,
1514,凝固,níng, nínggù solidify,s,
1514,凝固,níng,凝固 nínggù solidify,t,
1515,矛,máo,spear,s,
1515,矛,máo,spear,t,
1515,矛盾,máo," máodùn ""spear-shield"" = contradiction",s,
1515,矛盾,máo,"矛盾 máodùn ""spear-shield"" = contradiction",t,
1516,於,Yū,<family name>,s,
1516,於,Yū,<family name>,t,
1516,於,wū,<archaic> sigh and exclaim,s,
1516,於,wū,<archaic> sigh and exclaim,t,
1516,於,yú,"(S 于) in, at, to, from, by, than",s,
1516,於,yú,"(S 于) in, at, to, from, by, than",t,
1517,宾,bīn,guest,s,
1517,賓,bīn,guest,t,
1517,宾馆 bīnguǎn hotel{Compare with 兵,bīn, bīng soldier},s,
1517,宾馆 bīnguǎn hotel{Compare with 兵,bīn,宾馆 bīnguǎn hotel{Compare with 兵 bīng soldier},t,
1518,绪,xù,"情绪 qíngxù mood, depression",s,
1518,緒,xù,"情绪 qíngxù mood, depression",t,
1518,头绪,xù," tóuxù lead, clue",s,
1518,头绪,xù,"头绪 tóuxù lead, clue",t,
1519,彭,Péng,<family name>,s,
1519,彭,Péng,<family name>,t,
1520,肚,dù,(肚子 dùzi) stomach,s,
1520,肚,dù,(肚子 dùzi) stomach,t,
1520,肚,dǔ,tripe,s,
1520,肚,dǔ,tripe,t,
1521,匆,cōng,"urgent, rushed",s,
1521,匆,cōng,"urgent, rushed",t,
1521,匆匆,cōng," cōngcōng hurriedly, obviously, apparently",s,
1521,匆匆,cōng,"匆匆 cōngcōng hurriedly, obviously, apparently",t,
1521,匆忙,cōng, cōngmáng in a hurry,s,
1521,匆忙,cōng,匆忙 cōngmáng in a hurry,t,
1522,描,miáo,"trace, touch up",s,
1522,描,miáo,"trace, touch up",t,
1522,描写,miáo, miáoxiě describe,s,
1522,描写,miáo,描写 miáoxiě describe,t,
1523,粉,fěn,powder,s,
1523,粉,fěn,powder,t,
1523,洗衣粉,fěn, xǐyīfěn laundry detergent,s,
1523,洗衣粉,fěn,洗衣粉 xǐyīfěn laundry detergent,t,
1523,粉红色,fěn, fěnhóngsè pink,s,
1523,粉红色,fěn,粉红色 fěnhóngsè pink,t,
1524,贼,zéi,thief,s,
1524,賊,zéi,thief,t,
1525,乏,fá,(=缺乏 quēfá) lack,s,
1525,乏,fá,(=缺乏 quēfá) lack,t,
1525,疲乏,fá, pífá tired,s,
1525,疲乏,fá,疲乏 pífá tired,t,
1525,贫乏,fá, pínfá poor,s,
1525,贫乏,fá,贫乏 pínfá poor,t,
1526,盾,dùn,shield,s,
1526,盾,dùn,shield,t,
1526,矛盾,dùn," máodùn ""spear-shield"" = contradiction",s,
1526,矛盾,dùn,"矛盾 máodùn ""spear-shield"" = contradiction",t,
1527,愁,chóu,worry,s,
1527,愁,chóu,worry,t,
1528,斜,xié,slanting,s,
1528,斜,xié,slanting,t,
1528,斜边,xié, xiébiān hypoteneuse,s,
1528,斜边,xié,斜边 xiébiān hypoteneuse,t,
1528,斜率,xié, xiélǜ slope,s,
1528,斜率,xié,斜率 xiélǜ slope,t,
1529,裂,liè,"split, crack: 分裂 fēnliè split, divide, break up, fission",s,
1529,裂,liè,"split, crack: 分裂 fēnliè split, divide, break up, fission",t,
1529,裂,liě,crack open,s,
1529,裂,liě,crack open,t,
1530,滑,huá,"slip, slide, smooth, slippery",s,
1530,滑,huá,"slip, slide, smooth, slippery",t,
1530,滑冰,huá, huábīng ice-skate,s,
1530,滑冰,huá,滑冰 huábīng ice-skate,t,
1531,斐,fěi,to possess literary talent,s,
1531,斐,fěi,to possess literary talent,t,
1531,斐然,fěi, fěirán brilliant (of literature),s,
1531,斐然,fěi,斐然 fěirán brilliant (of literature),t,
1531,斐济,fěi, Fěijì Fiji,s,
1531,斐济,fěi,斐济 Fěijì Fiji,t,
1532,废,fèi,waste,s,
1532,廢,fèi,waste,t,
1533,寂,jì,寂寞 jìmò lonely,s,
1533,寂,jì,寂寞 jìmò lonely,t,
1533,寂静,jì, jìjìng quiet (place),s,
1533,寂静,jì,寂静 jìjìng quiet (place),t,
1533,沉寂,jì, chénjì quiet,s,
1533,沉寂,jì,沉寂 chénjì quiet,t,
1534,涌,yǒng,"gush, pour, rise, surge",s,
1534,涌,yǒng,"gush, pour, rise, surge",t,
1534,汹涌,yǒng, xiōngyǒng turbulent,s,
1534,汹涌,yǒng,汹涌 xiōngyǒng turbulent,t,
1535,详,xiáng,详细 xiángxì detailed,s,
1535,詳,xiáng,详细 xiángxì detailed,t,
1535,端详,xiáng, duānxiáng details,s,
1535,端详,xiáng,端详 duānxiáng details,t,
1535,安详,xiáng, ānxiáng serene,s,
1535,安详,xiáng,安详 ānxiáng serene,t,
1536,汤,tāng,"hot water, soup",s,
1536,湯,tāng,"hot water, soup",t,
1536,汤汤,shāng, shāngshāng to flow turbulently,s,
1536,汤汤,shāng,汤汤 shāngshāng to flow turbulently,t,
1537,彻,chè,彻底 chèdǐ thorough,s,
1537,徹,chè,彻底 chèdǐ thorough,t,
1537,贯彻,chè," guànchè carry out, implement",s,
1537,贯彻,chè,"贯彻 guànchè carry out, implement",t,
1538,玄,xuán,"black, dark, profound, abstruse",s,
1538,玄,xuán,"black, dark, profound, abstruse",t,
1538,玄学,xuán, xuánxué metaphysics,s,
1538,玄学,xuán,玄学 xuánxué metaphysics,t,
1539,斤,jīn,half a kilogram,s,
1539,斤,jīn,half a kilogram,t,
1539,公斤,jīn, gōngjīn kilogram,s,
1539,公斤,jīn,公斤 gōngjīn kilogram,t,
1540,轰,hōng,"bang, boom, rumble, bomb, attack, drive out",s,
1540,轟,hōng,"bang, boom, rumble, bomb, attack, drive out",t,
1540,轰轰烈烈,hōng," hōnghōnglièliè grand, spectacular",s,
1540,轰轰烈烈,hōng,"轰轰烈烈 hōnghōnglièliè grand, spectacular",t,
1541,奸,jiān,"treacherous, traitor",s,
1541,奸,jiān,"treacherous, traitor",t,
1541,姦,jiān,adultery,t,
1541,奸,jiān,(F 姦) adultery,s,
1541,奸,jiān,(F 姦) adultery,t,
1541,强奸,jiān, qiángjiān rape,s,
1541,强奸,jiān,强奸 qiángjiān rape,t,
1542,怜,lián,"可怜 kělián poor, pitiful",s,
1542,憐,lián,"可怜 kělián poor, pitiful",t,
1543,朵,duǒ,"(=朵儿 duǒr) flower, <classifier for flowers, clouds etc.>",s,
1543,朵,duǒ,"(=朵儿 duǒr) flower, <classifier for flowers, clouds etc.>",t,
1543,一朵花,duǒ, yì duǒ huā,s,
1543,一朵花,duǒ,一朵花 yì duǒ huā,t,
1543,一朵云,duǒ,,s,
1543,一朵云,duǒ,一朵云,t,
1543,耳朵,duo, ěrduo ear,s,
1543,耳朵,duo,耳朵 ěrduo ear,t,
1544,佳,jiā,"good, beautiful",s,
1544,佳,jiā,"good, beautiful",t,
1545,皆,jiē,"<slightly archaic> all, everyone",s,
1545,皆,jiē,"<slightly archaic> all, everyone",t,
1546,鸟,niǎo,bird,s,
1546,鳥,niǎo,bird,t,
1546,屌){Compare with 乌,diǎo, wu crow},s,
1546,屌){Compare with 乌,diǎo,(=屌){Compare with 乌 wu crow},t,
1547,邦,bāng,"nation, state, country",s,
1547,邦,bāng,"nation, state, country",t,
1547,城邦,bāng, chéngbāng city-state,s,
1547,城邦,bāng,城邦 chéngbāng city-state,t,
1547,乌托邦,bāng, wūtuōbāng utopia,s,
1547,乌托邦,bāng,乌托邦 wūtuōbāng utopia,t,
1548,扶,fú,"support with the hand, help",s,
1548,扶,fú,"support with the hand, help",t,
1549,毁,huǐ,destroy,s,
1549,毀,huǐ,destroy,t,
1549,毁灭,huǐ, huǐmiè exterminate,s,
1549,毁灭,huǐ,毁灭 huǐmiè exterminate,t,
1550,聪,cōng,"聪明 cōngming clever, intelligent, bright",s,
1550,聰,cōng,"聪明 cōngming clever, intelligent, bright",t,
1551,辩,biàn,"(辩论 biànlùn) debate, argue",s,
1551,辯,biàn,"(辩论 biànlùn) debate, argue",t,
1551,辩证,biàn, diagnosis,s,
1551,辩证,biàn,辩证 diagnosis,t,
1552,瓶,píng,(=瓶子 píngzi) bottle,s,
1552,瓶,píng,(=瓶子 píngzi) bottle,t,
1553,饿,è,hungry,s,
1553,餓,è,hungry,t,
1554,蛇,shé,snake,s,
1554,蛇,shé,snake,t,
1554,虚与委蛇,yí, xūyǔwēiyí pretended interest and sympathy,s,
1554,虚与委蛇,yí,虚与委蛇 xūyǔwēiyí pretended interest and sympathy,t,
1555,捕,bǔ,catch,s,
1555,捕,bǔ,catch,t,
1555,逮捕,bǔ, dàibǔ arrest,s,
1555,逮捕,bǔ,逮捕 dàibǔ arrest,t,
1556,搬,bān,move,s,
1556,搬,bān,move,t,
1556,搬家,bān, move house,s,
1556,搬家,bān,搬家 move house,t,
1557,沈,Shěn,"<family name>, liquid essence",s,
1557,沈,Shěn,"<family name>, liquid essence",t,
1557,瀋,Shěn,沈阳 Shěnyáng,t,
1557,瀋) 沈阳,Shěn, Shěnyáng,s,
1557,瀋) 沈阳,Shěn,(F 瀋) 沈阳 Shěnyáng,t,
1557,墨沈未干,Shěn," mòshěnwèigān ""before the ink is dry""",s,
1557,墨沈未干,Shěn,"墨沈未干 mòshěnwèigān ""before the ink is dry""",t,
1557,沈,chén,(=沉) to sink,s,
1557,沈,chén,(=沉) to sink,t,
1558,枫,fēng,Chinese sweet gum (tree),s,
1558,楓,fēng,Chinese sweet gum (tree),t,
1558,枫,fēng,maple,s,
1558,楓,fēng,maple,t,
1559,舅,jiù,"舅舅 jiùjiu uncle, mother's brother",s,
1559,舅,jiù,"舅舅 jiùjiu uncle, mother's brother",t,
1560,幽,yōu,幽静 secluded,s,
1560,幽,yōu,幽静 secluded,t,
1560,幽默,yōu, humor,s,
1560,幽默,yōu,幽默 humor,t,
1560,幽暗,yōu, gloomy,s,
1560,幽暗,yōu,幽暗 gloomy,t,
1560,幽灵,yōu, ghost,s,
1560,幽灵,yōu,幽灵 ghost,t,
1561,魔,mó,"evil spirit, (=恶魔 èmó, =魔鬼 móguǐ) demon",s,
1561,魔,mó,"evil spirit, (=恶魔 èmó, =魔鬼 móguǐ) demon",t,
1561,魔术,mó, móshù magic,s,
1561,魔术,mó,魔术 móshù magic,t,
1562,琴,qín,zither-like instrument,s,
1562,琴,qín,zither-like instrument,t,
1562,钢琴,qín, piano,s,
1562,钢琴,qín,钢琴 piano,t,
1562,小提琴,qín, violin,s,
1562,小提琴,qín,小提琴 violin,t,
1563,挣,zhèng,struggle,s,
1563,掙,zhèng,struggle,t,
1563,挣,zhèng,earn,s,
1563,掙,zhèng,earn,t,
1563,挣扎,zhēng, zhēngzhá struggle,s,
1563,挣扎,zhēng,挣扎 zhēngzhá struggle,t,
1564,聘,pìn,engage,s,
1564,聘,pìn,engage,t,
1564,聘请,pìn," pìnqǐng engage, invite",s,
1564,聘请,pìn,"聘请 pìnqǐng engage, invite",t,
1565,弯,wān,"curve, bend",s,
1565,彎,wān,"curve, bend",t,
1566,墓,mù,"(=坟墓 fénmù) grave, tomb",s,
1566,墓,mù,"(=坟墓 fénmù) grave, tomb",t,
1567,欺,qī,"(=欺骗 qīpiàn) cheat, deceive, (=欺负 qīfu) bully",s,
1567,欺,qī,"(=欺骗 qīpiàn) cheat, deceive, (=欺负 qīfu) bully",t,
1568,悟,wù,realize,s,
1568,悟,wù,realize,t,
1568,觉悟,wù, consciousness,s,
1568,觉悟,wù,觉悟 consciousness,t,
1568,孙悟空,wù,,s,
1568,孙悟空,wù,孙悟空,t,
1569,蒋,Jiǎng,<family name>,s,
1569,蔣,Jiǎng,<family name>,t,
1570,臣,chén,"high official, overseer, (=大臣 dàchén) minister",s,
1570,臣,chén,"high official, overseer, (=大臣 dàchén) minister",t,
1571,返,fǎn,"(=返回 fǎnhuí) return, go back",s,
1571,返,fǎn,"(=返回 fǎnhuí) return, go back",t,
1572,违,wéi,"disobey, (=违反 wéifǎn, =违背 wéibèi) violate",s,
1572,違,wéi,"disobey, (=违反 wéifǎn, =违背 wéibèi) violate",t,
1572,违法,wéi, wéifǎ break the law,s,
1572,违法,wéi,违法 wéifǎ break the law,t,
1573,亏,kuī,lose (money),s,
1573,虧,kuī,lose (money),t,
1573,吃亏,kuī," chīkuī suffer a loss, come to grief, treat unfairly",s,
1573,吃亏,kuī,"吃亏 chīkuī suffer a loss, come to grief, treat unfairly",t,
1573,幸亏,kuī," xìngkuī fortunately, luckily",s,
1573,幸亏,kuī,"幸亏 xìngkuī fortunately, luckily",t,
1574,丢,diū,"lose, misplace",s,
1574,丟,diū,"lose, misplace",t,
1575,援,yuán,"hold, help",s,
1575,援,yuán,"hold, help",t,
1575,支援,yuán, zhīyuán support,s,
1575,支援,yuán,支援 zhīyuán support,t,
1575,援助,yuán, yuánzhù help,s,
1575,援助,yuán,援助 yuánzhù help,t,
1576,赫,Hè,"<family name>, hertz",s,
1576,赫,Hè,"<family name>, hertz",t,
1577,魏,Wèi,"one of the Three Kingdoms, name of several dynasties, <family name>",s,
1577,魏,Wèi,"one of the Three Kingdoms, name of several dynasties, <family name>",t,
1578,耐,nài,be able to endure,s,
1578,耐,nài,be able to endure,t,
1578,有耐心,nài, yǒubàixīn patient,s,
1578,有耐心,nài,有耐心 yǒubàixīn patient,t,
1578,不耐烦,nài, bú nàifán impatient,s,
1578,不耐烦,nài,不耐烦 bú nàifán impatient,t,
1579,佩,pèi,"wear (at the waist), admire, pendant waist ornament",s,
1579,佩,pèi,"wear (at the waist), admire, pendant waist ornament",t,
1579,佩服,pèi, pèifu admire,s,
